eigval
7.86432852e+02
2.80292696e+03
2.13085877e+02
3.46998913e+03
3.09665611e+01
1.93681344e+03
1.43307752e+03
3.12248299e+03
5.31614978e+02
2.27057163e+03
9.77440973e+02
3.57808356e+03
2.99965273e+00
2.57184729e+03
1.16440830e+03
3.59815522e+03
1.54356040e+02
2.36104297e+03
6.68050366e+02
3.33408568e+03
4.09406649e+02
2.94084392e+03
1.71155209e+03
3.51306559e+03
8.67530032e+01
2.06769441e+03
9.44589575e+02
3.29141624e+03
5.88788481e+01
3.01331187e+03
1.30607053e+03
3.55971876e+03
3.22813984e+02
1.88051191e+03
6.11862556e+02
3.41143723e+03
3.54073201e+02
2.65644891e+03
1.54366897e+03
3.60040512e+03
1.49921486e+01
2.19732511e+03
1.06117201e+03
3.18618535e+03
1.18571830e+02
2.84991250e+03
1.14700878e+03
3.48509249e+03
2.38153709e+02
1.99301366e+03
7.11533169e+02
3.38370539e+03
4.56491685e+02
2.53743001e+03
1.65539793e+03
3.53798161e+03
6.99826345e+00
2.48523311e+03
8.64189270e+02
3.23449264e+03
3.89470809e+01
2.97020497e+03
1.36019638e+03
3.58589131e+03
1.97280513e+02
2.14196679e+03
5.57810261e+02
3.44596722e+03
3.02804198e+02
2.68967412e+03
1.78660098e+03
3.60548461e+03
4.29356675e+01
2.32501322e+03
9.94007663e+02
3.09600588e+03
1.03661708e+02
2.91099941e+03
1.25246231e+03
3.49945496e+03
2.74058914e+02
1.82416433e+03
7.56118496e+02
3.30232651e+03
4.93393459e+02
2.73880707e+03
1.48820381e+03
3.54925712e+03
1.09957622e+01
2.43239667e+03
8.48419561e+02
3.25773139e+03
2.29815824e+01
3.06897700e+03
1.32405758e+03
3.58210931e+03
1.67900803e+02
2.03039695e+03
6.39695637e+02
3.45415513e+03
3.86795715e+02
2.62286467e+03
1.67409928e+03
3.61206490e+03
6.68437327e+01
2.21570124e+03
1.09526703e+03
3.16113848e+03
1.41599977e+02
2.83435928e+03
1.21703709e+03
3.53204512e+03
2.55756146e+02
1.91805479e+03
5.98145480e+02
3.36436158e+03
5.05989201e+02
2.72252580e+03
1.59941858e+03
3.56463646e+03
1.89874222e+01
2.37897255e+03
8.96044284e+02
3.21064038e+03
5.09094920e+01
2.99906964e+03
1.45141195e+03
3.59265970e+03
2.05091583e+02
2.10488976e+03
7.71217694e+02
3.42033412e+03
3.98022452e+02
2.55467797e+03
1.74905811e+03
3.62002204e+03
7.48042002e+01
2.28876912e+03
1.02741397e+03
3.13551095e+03
1.13364574e+02
2.92598129e+03
1.23471705e+03
3.51958527e+03
3.33069032e+02
1.97429491e+03
6.96914252e+02
3.35443644e+03
4.32642177e+02
2.77107158e+03
1.50665722e+03
3.57382450e+03
2.69746289e+01
2.45007668e+03
9.12126103e+02
3.28034611e+03
3.49573786e+01
3.04140828e+03
1.37834420e+03
3.60859990e+03
1.82214296e+02
2.08630586e+03
5.71117837e+02
3.46216284e+03
3.64819807e+02
2.63970075e+03
1.80538112e+03
3.49236700e+03
9.48942802e+01
2.23403570e+03
1.11243626e+03
3.19848753e+03
1.29659249e+02
2.88068450e+03
1.41478675e+03
3.62944175e+03
2.83469770e+02
1.86173177e+03
8.17204369e+02
3.39312170e+03
5.18730182e+02
2.75498959e+03
1.58080715e+03
3.59559058e+03
6.28618495e+01
2.41465135e+03
8.80064756e+02
3.32366247e+03
9.07785732e+01
3.02742526e+03
1.18188080e+03
3.62453639e+03
2.29618327e+02
2.01171502e+03
6.53808571e+02
3.43760029e+03
4.44490855e+02
2.58893609e+03
1.69281801e+03
3.55459114e+03
4.69231380e+01
2.30691698e+03
1.04424995e+03
3.24618936e+03
1.47877955e+02
2.89589993e+03
1.28814100e+03
3.64061257e+03
2.93051945e+02
1.89928694e+03
7.41136916e+02
3.52591237e+03
5.44642154e+02
2.67310730e+03
1.56222327e+03
3.56934005e+03
5.48947288e+01
2.50270568e+03
1.12968414e+03
3.14839659e+03
7.87831540e+01
3.08255967e+03
1.39654165e+03
3.64702876e+03
1.89654206e+02
2.16045587e+03
6.82419454e+02
3.37411830e+03
3.75727737e+02
2.81869687e+03
1.63671601e+03
3.60275040e+03
1.08392354e+02
2.25232650e+03
9.60967677e+02
3.26911740e+03
1.74962529e+02
2.95558569e+03
1.46978804e+03
3.66225957e+03
3.12725291e+02
1.95556083e+03
8.01762304e+02
3.42905553e+03
4.68643312e+02
2.70614756e+03
1.76782596e+03
3.58941517e+03
7.08245020e+01
2.46768947e+03
9.28308457e+02
3.34434408e+03
1.61031199e+02
3.05525936e+03
1.27027094e+03
3.61587048e+03
2.46866749e+02
2.12344408e+03
7.26274596e+02
3.47763277e+03
4.80944364e+02
2.78705128e+03
1.61805555e+03
3.67175412e+03
8.27632807e+01
2.34305587e+03
1.07817833e+03
3.22264253e+03
9.91703828e+01
3.10931414e+03
1.34210019e+03
3.63478016e+03
2.64820622e+02
2.04905743e+03
6.25713118e+02
3.50635497e+03
4.20946998e+02
2.60594250e+03
1.84294856e+03
3.65416716e+03
2.21261928e+02
2.39684266e+03
8.32757356e+02
3.17373520e+03
3.43489189e+02
2.86535480e+03
1.73029947e+03
3.40236604e+03
1.24005885e+02
2.17890932e+03
1.19942437e+03
3.68381200e+03
5.84563407e+02
2.98470015e+03
1.52514628e+03
3.54371972e+03
1.35525660e+02
3.31307567e+03
1.01066594e+03
2.52010528e+03
