2.999652734360e+00
6.998263449752e+00
1.099576224279e+01
1.499214864905e+01
1.898742220347e+01
2.298158244036e+01
2.697462889334e+01
3.096656109541e+01
3.495737857890e+01
3.894708087550e+01
4.293566751622e+01
4.692313803145e+01
5.090949195088e+01
5.489472880363e+01
5.887884811951e+01
6.286184945228e+01
6.684373271262e+01
7.082450198317e+01
7.480420015877e+01
7.878315399878e+01
8.276328071220e+01
8.675300317946e+01
9.077857321344e+01
9.489428022544e+01
9.917038278038e+01
1.036617075857e+02
1.083923536228e+02
1.133645741752e+02
1.185718297654e+02
1.240058853191e+02
1.296592493599e+02
1.355256600334e+02
1.415999768511e+02
1.478779554649e+02
1.543560400739e+02
1.610311994491e+02
1.679008032159e+02
1.749625294917e+02
1.822142957048e+02
1.896542063180e+02
1.972805128920e+02
2.050915832281e+02
2.130858772609e+02
2.212619280282e+02
2.296183265019e+02
2.381537093893e+02
2.468667492430e+02
2.557561463838e+02
2.648206222580e+02
2.740589139433e+02
2.834697695777e+02
2.930519445386e+02
3.028041982341e+02
3.127252913989e+02
3.228139838061e+02
3.330690323259e+02
3.434891892754e+02
3.540732010108e+02
3.648198067267e+02
3.757277374303e+02
3.867957150638e+02
3.980224517551e+02
4.094066491777e+02
4.209469980052e+02
4.326421774476e+02
4.444908548582e+02
4.564916854034e+02
4.686433117851e+02
4.809443640122e+02
4.933934592122e+02
5.059892014812e+02
5.187301817652e+02
5.316149777711e+02
5.446421539030e+02
5.578102612219e+02
5.711178374257e+02
5.845634068471e+02
5.981454804697e+02
6.118625559569e+02
6.257131176962e+02
6.396956368546e+02
6.538085714457e+02
6.680503664069e+02
6.824194536856e+02
6.969142523340e+02
7.115331686121e+02
7.262745960972e+02
7.411369158004e+02
7.561184962895e+02
7.712176938165e+02
7.864328524517e+02
8.017623042217e+02
8.172043692522e+02
8.327573559155e+02
8.484195609810e+02
8.641892697708e+02
8.800647563172e+02
8.960442835249e+02
9.121261033352e+02
9.283084568944e+02
9.445895747234e+02
9.609676768911e+02
9.774409731901e+02
9.940076633141e+02
1.010665937039e+03
1.027413974403e+03
1.044249945894e+03
1.061172012633e+03
1.078178326564e+03
1.095267030643e+03
1.112436259029e+03
1.129684137281e+03
1.147008782545e+03
1.164408303758e+03
1.181880801841e+03
1.199424369901e+03
1.217037093429e+03
1.234717050500e+03
1.252462311981e+03
1.270270941731e+03
1.288140996806e+03
1.306070527666e+03
1.324057578383e+03
1.342100186847e+03
1.360196384976e+03
1.378344198925e+03
1.396541649299e+03
1.414786751362e+03
1.433077515249e+03
1.451411946183e+03
1.469788044683e+03
1.488203806783e+03
1.506657224245e+03
1.525146284774e+03
1.543668972235e+03
1.562223266872e+03
1.580807145519e+03
1.599418581825e+03
1.618055546466e+03
1.636716007369e+03
1.655397929926e+03
1.674099277216e+03
1.692818010223e+03
1.711552088057e+03
1.730299468175e+03
1.749058106598e+03
1.767825958135e+03
1.786600976600e+03
1.805381115038e+03
1.824164325941e+03
1.842948561471e+03
1.861731773680e+03
1.880511914733e+03
1.899286937128e+03
