9.998520616548e-01,1.720115164377e-02,-2.958693927478e-04,1.719945499411e-02
9.994082904033e-01,3.439721354137e-02,-5.916512204552e-04,1.719182075885e-02
9.986688175832e-01,5.158309746820e-02,-8.872579439109e-04,1.717909955491e-02
9.976338620479e-01,6.875371821361e-02,-1.182602075835e-03,1.716129514934e-02
9.963037301012e-01,8.590399508677e-02,-1.477596206827e-03,1.713841281445e-02
9.946788154066e-01,1.030288534211e-01,-1.772153031284e-03,1.711045932621e-02
9.927595988704e-01,1.201232260770e-01,-2.066185373298e-03,1.707744296226e-02
9.905466484993e-01,1.371820549425e-01,-2.359606212502e-03,1.703937349943e-02
9.880406192317e-01,1.542002924306e-01,-2.652328709878e-03,1.699626221083e-02
9.852422527439e-01,1.711729029742e-01,-2.944266233510e-03,1.694812186246e-02
9.821523772296e-01,1.880948645174e-01,-3.235332384266e-03,1.689496670946e-02
9.787719071546e-01,2.049611700018e-01,-3.525441021421e-03,1.683681249182e-02
9.751018429857e-01,2.217668288498e-01,-3.814506288195e-03,1.677367642972e-02
9.711432708937e-01,2.385068684419e-01,-4.102442637207e-03,1.670557721837e-02
9.668973624317e-01,2.551763355890e-01,-4.389164855836e-03,1.663253502244e-02
9.623653741874e-01,2.717702979988e-01,-4.674588091483e-03,1.655457147011e-02
9.575486474106e-01,2.882838457364e-01,-4.958627876720e-03,1.647170964655e-02
9.524486076156e-01,3.047120926777e-01,-5.241200154326e-03,1.638397408709e-02
9.470667641584e-01,3.210501779559e-01,-5.522221302204e-03,1.629139076990e-02
9.414047097891e-01,3.372932674008e-01,-5.801608158154e-03,1.619398710825e-02
9.354641201800e-01,3.534365549694e-01,-6.079278044522e-03,1.609179194236e-02
9.292467534282e-01,3.694752641689e-01,-6.355148792695e-03,1.598483553081e-02
9.227544495351e-01,3.854046494706e-01,-6.629138767444e-03,1.587314954151e-02
9.159891298605e-01,4.012199977143e-01,-6.901166891108e-03,1.575676704230e-02
9.089527965528e-01,4.169166295038e-01,-7.171152667610e-03,1.563572249111e-02
9.016475319560e-01,4.324899005914e-01,-7.439016206297e-03,1.551005172566e-02
8.940754979922e-01,4.479352032525e-01,-7.704678245597e-03,1.537979195285e-02
8.862389355205e-01,4.632479676497e-01,-7.968060176495e-03,1.524498173766e-02
8.781401636733e-01,4.784236631847e-01,-8.229084065799e-03,1.510566099169e-02
8.697815791684e-01,4.934577998390e-01,-8.487672679219e-03,1.496187096127e-02
8.611656555992e-01,5.083459295030e-01,-8.743749504219e-03,1.481365421520e-02
8.522949427010e-01,5.230836472917e-01,-8.997238772672e-03,1.466105463210e-02
8.431720655959e-01,5.376665928484e-01,-9.248065483271e-03,1.450411738736e-02
8.337997240146e-01,5.520904516342e-01,-9.496155423731e-03,1.434288893968e-02
8.241806914964e-01,5.663509562052e-01,-9.741435192735e-03,1.417741701731e-02
8.143178145673e-01,5.804438874745e-01,-9.983832221649e-03,1.400775060381e-02
8.042140118966e-01,5.943650759604e-01,-1.022327479599e-02,1.383393992354e-02
7.938722734324e-01,6.081104030196e-01,-1.045969207662e-02,1.365603642670e-02
7.832956595154e-01,6.216758020658e-01,-1.069301412072e-02,1.347409277405e-02
7.724872999723e-01,6.350572597720e-01,-1.092317190241e-02,1.328816282130e-02
7.614503931886e-01,6.482508172580e-01,-1.115009733322e-02,1.309830160306e-02
7.501882051614e-01,6.612525712605e-01,-1.137372328217e-02,1.290456531653e-02
7.387040685316e-01,6.740586752882e-01,-1.159398359562e-02,1.270701130482e-02
7.270013815969e-01,6.866653407585e-01,-1.181081311680e-02,1.250569803990e-02
7.150836073055e-01,6.990688381179e-01,-1.202414770508e-02,1.230068510525e-02
7.029542722300e-01,7.112654979451e-01,-1.223392425488e-02,1.209203317819e-02
6.906169655235e-01,7.232517120353e-01,-1.244008071437e-02,1.187980401186e-02
6.780753378562e-01,7.350239344672e-01,-1.264255610370e-02,1.166406041691e-02
6.653331003347e-01,7.465786826512e-01,-1.284129053307e-02,1.144486624283e-02
6.523940234032e-01,7.579125383585e-01,-1.303622522039e-02,1.122228635907e-02
6.392619357266e-01,7.690221487322e-01,-1.322730250860e-02,1.099638663575e-02
6.259407230575e-01,7.799042272772e-01,-1.341446588271e-02,1.076723392415e-02
6.124343270852e-01,7.905555548324e-01,-1.359765998646e-02,1.053489603690e-02
5.987467442694e-01,8.009729805213e-01,-1.377683063866e-02,1.029944172784e-02
5.848820246566e-01,8.111534226838e-01,-1.395192484914e-02,1.006094067168e-02
5.708442706814e-01,8.210938697860e-01,-1.412289083440e-02,9.819463443328e-03
5.566376359524e-01,8.307913813104e-01,-1.428967803285e-02,9.575081496994e-03
5.422663240223e-01,8.402430886246e-01,-1.445223711973e-02,9.327867145007e-03
5.277345871444e-01,8.494461958286e-01,-1.461052002164e-02,9.077893536400e-03
5.130467250135e-01,8.583979805808e-01,-1.476447993070e-02,8.825234635243e-03
4.982070834940e-01,8.670957949022e-01,-1.491407131833e-02,8.569965198741e-03
4.832200533335e-01,8.755370659580e-01,-1.505924994867e-02,8.312160755097e-03
4.680900688637e-01,8.837192968183e-01,-1.519997289159e-02,8.051897581149e-03
4.528216066883e-01,8.916400671945e-01,-1.533619853536e-02,7.789252679796e-03
4.374191843584e-01,8.992970341547e-01,-1.546788659884e-02,7.524303757201e-03
4.218873590359e-01,9.066879328152e-01,-1.559499814338e-02,7.257129199799e-03
4.062307261454e-01,9.138105770090e-01,-1.571749558426e-02,6.987808051100e-03
3.904539180147e-01,9.206628599318e-01,-1.583534270173e-02,6.716419988304e-03
3.745616025042e-01,9.272427547631e-01,-1.594850465169e-02,6.443045298731e-03
3.585584816266e-01,9.335483152652e-01,-1.605694797589e-02,6.167764856072e-03
3.424492901556e-01,9.395776763573e-01,-1.616064061181e-02,5.890660096473e-03
3.262387942255e-01,9.453290546657e-01,-1.625955190205e-02,5.611812994450e-03
3.099317899219e-01,9.508007490505e-01,-1.635365260334e-02,5.331306038654e-03
2.935331018630e-01,9.559911411075e-01,-1.644291489514e-02,5.049222207482e-03
2.770475817726e-01,9.608986956452e-01,-1.652731238777e-02,4.765644944551e-03
2.604801070456e-01,9.655219611383e-01,-1.660682013022e-02,4.480658134030e-03
2.438355793056e-01,9.698595701556e-01,-1.668141461740e-02,4.194346075850e-03
2.271189229551e-01,9.739102397633e-01,-1.675107379708e-02,3.906793460795e-03
2.103350837202e-01,9.776727719034e-01,-1.681577707632e-02,3.618085345476e-03
1.934890271873e-01,9.811460537469e-01,-1.687550532753e-02,3.328307127199e-03
1.765857373356e-01,9.843290580220e-01,-1.693024089408e-02,3.037544518744e-03
1.596302150633e-01,9.872208433169e-01,-1.697996759542e-02,2.745883523036e-03
1.426274767089e-01,9.898205543572e-01,-1.702467073187e-02,2.453410407753e-03
1.255825525686e-01,9.921274222579e-01,-1.706433708885e-02,2.160211679843e-03
1.085004854089e-01,9.941407647499e-01,-1.709895494082e-02,1.866374059978e-03
9.138632897576e-02,9.958599863812e-01,-1.712851405464e-02,1.571984456948e-03
7.424514650104e-02,9.972845786916e-01,-1.715300569255e-02,1.277129942000e-03
5.708200920543e-02,9.984141203630e-01,-1.717242261476e-02,9.818977231348e-04
3.990199479959e-02,9.992482773427e-01,-1.718675908149e-02,6.863751193554e-04
2.271018598325e-02,9.997868029420e-01,-1.719601085465e-02,3.906495348975e-04
5.511668942814e-03,1.000029537908e+00,-1.720017519909e-02,9.480843342804e-05
-1.168846815191e-02,9.999764104708e-01,-1.719925088331e-02,-2.010606877692e-04
-2.888513665165e-02,9.996274363635e-01,-1.719323817985e-02,-4.968703236166e-04
-4.607324893160e-02,9.989827188176e-01,-1.718213886512e-02,-7.925329870663e-04
-6.324771989517e-02,9.980424485319e-01,-1.716595621890e-02,-1.087961234917e-03
-8.040346847678e-02,9.968069036155e-01,-1.714469502332e-02,-1.383067693618e-03
-9.753541914359e-02,9.952764495058e-01,-1.711836156141e-02,-1.677765085046e-03
-1.146385033955e-01,9.934515388596e-01,-1.708696361525e-02,-1.971966252261e-03
-1.317076612630e-01,9.913327114195e-01,-1.705051046364e-02,-2.265584185218e-03
-1.487378428027e-01,9.889205938539e-01,-1.700901287931e-02,-2.558532046438e-03
-1.657240095895e-01,9.862158995718e-01,-1.696248312576e-02,-2.850723196624e-03
-1.826611362057e-01,9.832194285117e-01,-1.691093495362e-02,-3.142071220223e-03
-1.995442117263e-01,9.799320669052e-01,-1.685438359655e-02,-3.432489950917e-03
-2.163682411993e-01,9.763547870149e-01,-1.679284576677e-02,-3.721893497039e-03
-2.331282471223e-01,9.724886468474e-01,-1.672633965006e-02,-4.010196266912e-03
-2.498192709134e-01,9.683347898403e-01,-1.665488490044e-02,-4.297312994092e-03
-2.664363743762e-01,9.638944445245e-01,-1.657850263433e-02,-4.583158762526e-03
-2.829746411595e-01,9.591689241613e-01,-1.649721542433e-02,-4.867649031591e-03
-2.994291782099e-01,9.541596263548e-01,-1.641104729253e-02,-5.150699661037e-03
-3.157951172180e-01,9.488680326385e-01,-1.632002370345e-02,-5.432226935801e-03
-3.320676160569e-01,9.432957080381e-01,-1.622417155649e-02,-5.712147590704e-03
-3.482418602134e-01,9.374443006096e-01,-1.612351917802e-02,-5.990378835005e-03
-3.643130642106e-01,9.313155409519e-01,-1.601809631304e-02,-6.266838376827e-03
-3.802764730224e-01,9.249112416967e-01,-1.590793411634e-02,-6.541444447430e-03
-3.961273634783e-01,9.182332969723e-01,-1.579306514340e-02,-6.814115825327e-03
