eigval
3.67997949e+03
1.57385706e+03
5.20414629e+03
2.54725976e+02
5.58415362e+03
2.20714323e+03
3.12150036e+03
6.46187005e+02
4.43625682e+03
1.74428713e+01
2.62121944e+03
5.36823625e+03
1.36032461e+02
3.99555559e+03
1.06839419e+03
4.88995370e+03
8.20002595e+02
3.40966274e+03
1.73912173e+03
5.49850031e+03
3.70443904e+01
4.64775052e+03
2.01086699e+03
5.63953831e+03
3.72888677e+02
3.72516307e+03
9.15915658e+02
5.06114578e+03
5.48981719e+02
4.28418082e+03
2.31310973e+03
5.54954600e+03
7.65810978e+01
2.84338548e+03
1.35097463e+03
5.32091893e+03
1.95435609e+02
4.79078484e+03
1.86651698e+03
5.62284545e+03
4.31743977e+02
3.03457913e+03
1.20080840e+03
5.45722139e+03
7.62230499e+02
4.17396559e+03
2.54492034e+03
5.53725975e+03
5.67870713e+01
3.49950692e+03
1.42558665e+03
4.94812007e+03
1.16214782e+02
4.52175659e+03
2.10040274e+03
5.66995952e+03
3.13880626e+02
3.29800062e+03
9.92306945e+02
5.27191332e+03
6.07359267e+02
4.04035276e+03
2.48972817e+03
5.60489005e+03
1.55843602e+02
3.86060813e+03
1.64751076e+03
5.13382185e+03
9.63951095e+01
4.70961116e+03
1.95689252e+03
5.69300209e+03
4.12142790e+02
3.07791168e+03
1.25726715e+03
5.33688527e+03
8.77606733e+02
4.34970609e+03
2.76085440e+03
5.63094364e+03
2.15213124e+02
3.58965762e+03
1.48133770e+03
5.02398399e+03
1.75645306e+02
4.60607529e+03
2.38336448e+03
5.70517861e+03
5.09973463e+02
3.34256416e+03
1.12525872e+03
5.42845650e+03
4.70893981e+02
4.24023574e+03
2.70018163e+03
5.74402230e+03
2.74459953e+02
3.83805679e+03
1.81204259e+03
5.23836344e+03
2.34976835e+02
4.85060830e+03
2.15386929e+03
5.77169295e+03
7.23623009e+02
3.23145438e+03
1.38832014e+03
5.48500327e+03
6.26782237e+02
4.47914617e+03
2.94877326e+03
5.65918101e+03
3.33566632e+02
3.79292064e+03
1.61072428e+03
5.11586580e+03
2.94178296e+02
4.75039194e+03
2.24255160e+03
5.83096947e+03
9.54149161e+02
3.45453793e+03
1.16307221e+03
5.41372698e+03
6.84941720e+02
4.56407178e+03
2.68022018e+03
5.89525389e+03
3.53236056e+02
3.95065512e+03
1.90272966e+03
5.22133645e+03
3.92524309e+02
4.98630189e+03
2.41849532e+03
5.86249623e+03
7.81506459e+02
3.61222726e+03
1.53690939e+03
5.61428277e+03
6.65573516e+02
4.32791931e+03
2.99152511e+03
5.96443926e+03
5.29486534e+02
4.08503074e+03
1.75738272e+03
5.39877604e+03
4.51327745e+02
4.87033622e+03
2.52632361e+03
5.81567279e+03
1.03038872e+03
3.27577634e+03
1.31355042e+03
5.73070671e+03
8.58424082e+02
4.68908073e+03
2.88526759e+03
6.01955937e+03
4.90442584e+02
4.06270764e+03
2.02881643e+03
5.52464403e+03
5.68458947e+02
5.09776585e+03
2.22485820e+03
6.11774577e+03
1.08736823e+03
3.70257111e+03
1.66587363e+03
5.71775355e+03
8.96770604e+02
4.45773534e+03
3.16532380e+03
6.05787137e+03
5.87918151e+02
4.21819071e+03
2.34826498e+03
5.92923471e+03
7.42936002e+02
5.30476517e+03
2.80190298e+03
6.20224052e+03
1.27604779e+03
3.63480550e+03
1.46277389e+03
5.57302772e+03
9.73237536e+02
4.96727219e+03
3.18731711e+03
6.22423031e+03
7.04291567e+02
4.30607688e+03
1.79384319e+03
5.98250260e+03
1.36965724e+03
4.81083035e+03
2.90634874e+03
6.26929189e+03
8.00763837e+02
3.90566731e+03
1.93885911e+03
5.59480194e+03
8.39222689e+02
5.16929027e+03
2.58270251e+03
6.09746202e+03
1.18194998e+03
4.39310475e+03
2.11824625e+03
6.36395055e+03
1.59230074e+03
5.25522365e+03
3.47701178e+03
