eigval
3.72192634e+03
1.30822866e+03
4.85950287e+03
1.80465199e+02
5.50760450e+03
2.21540840e+03
4.43261288e+03
7.35673668e+02
5.35252612e+03
1.72362170e+03
3.00944934e+03
1.39464290e+01
5.58628890e+03
2.79809692e+03
4.00546076e+03
4.01678034e+02
5.15347485e+03
1.04189346e+03
3.35875521e+03
6.09575082e+01
5.41077673e+03
2.51670590e+03
4.69064462e+03
5.57304033e+02
5.61891865e+03
1.55312338e+03
3.56463939e+03
2.90500024e+02
5.24137908e+03
1.92125458e+03
4.25487175e+03
1.09019026e+02
4.95406292e+03
9.17631714e+02
3.19646337e+03
4.10883654e+01
5.55717496e+03
2.42345026e+03
4.58298985e+03
4.63652468e+02
5.60515438e+03
1.21053911e+03
3.47358518e+03
2.32227587e+02
5.05759327e+03
1.83272243e+03
8.32835614e+02
3.94114907e+03
8.57327954e+01
2.96253193e+03
9.70113793e+02
5.45434953e+03
6.28958617e+02
4.77677998e+03
2.05590682e+03
5.62561372e+03
2.23006380e+00
3.87613390e+03
1.40855889e+03
5.19214312e+03
3.32892421e+02
4.33492891e+03
2.61030196e+03
5.47828920e+03
8.02975246e+00
3.26620652e+03
1.63771147e+03
5.08578336e+03
1.35346636e+02
4.50874368e+03
1.98831897e+03
5.56765518e+03
5.16200166e+02
2.82159586e+03
1.13440348e+03
5.31014684e+03
6.58699004e+02
4.11097410e+03
2.30751805e+03
5.53391111e+03
2.40611434e+01
3.67727809e+03
1.46995190e+03
4.98440331e+03
9.69935771e+01
4.37432909e+03
1.76704268e+03
5.61129144e+03
3.43926842e+02
3.10311363e+03
8.66345774e+02
5.39207650e+03
5.71322755e+02
4.17321358e+03
2.56346791e+03
5.59820549e+03
4.84379997e+01
3.40481097e+03
1.65906880e+03
4.89160397e+03
1.96987448e+02
4.65526847e+03
2.14676479e+03
5.47049438e+03
3.66513894e+02
3.24298769e+03
1.17224103e+03
5.26498645e+03
7.83614467e+02
4.27503966e+03
2.70413390e+03
5.62679689e+03
1.19691261e+01
3.78842337e+03
1.34805357e+03
5.12688025e+03
1.99035859e+01
4.61938021e+03
1.87685661e+03
5.52113604e+03
2.50935406e+02
2.98599638e+03
9.00401890e+02
5.33168717e+03
5.99830488e+02
3.91955350e+03
2.35379460e+03
5.62286375e+03
7.02854811e+01
3.51920970e+03
1.70202541e+03
4.82683259e+03
1.64681257e+02
4.74272704e+03
2.10123524e+03
5.42875318e+03
4.38362680e+02
3.14983434e+03
1.09703703e+03
5.21709570e+03
7.04439350e+02
4.21423713e+03
2.75110558e+03
5.57736154e+03
4.13421336e+00
3.74415695e+03
1.26882630e+03
5.04326352e+03
3.45564376e+01
4.48988437e+03
1.96590392e+03
5.61659344e+03
2.80341970e+02
2.89208607e+03
1.00575011e+03
5.37265779e+03
4.89600715e+02
4.06902857e+03
2.44672656e+03
5.59045860e+03
1.15317140e+02
3.45070384e+03
1.51135472e+03
4.92312692e+03
1.88634330e+02
4.72549877e+03
2.19248275e+03
5.49332077e+03
3.55134261e+02
3.31254943e+03
1.06015212e+03
5.28791118e+03
6.89043342e+02
4.31506964e+03
2.65719499e+03
5.54592549e+03
6.07332245e+00
3.83241979e+03
1.38828993e+03
5.11334101e+03
7.52412460e+01
4.45181765e+03
1.78886435e+03
5.63040862e+03
2.23144650e+02
3.05631427e+03
9.87867949e+02
5.32100431e+03
5.29741776e+02
4.04792443e+03
2.33063919e+03
5.58192295e+03
1.79107500e+01
3.60986155e+03
1.59524622e+03
4.87562513e+03
1.49640243e+02
4.67302118e+03
2.03332199e+03
5.43746837e+03
4.13738425e+02
3.12648463e+03
1.22985751e+03
5.17941806e+03
7.67490436e+02
4.15255953e+03
2.68065953e+03
5.62841050e+03
4.46623447e+01
3.63239087e+03
1.44939130e+03
5.01413961e+03
2.88734864e+01
4.54610758e+03
1.85475578e+03
5.54001365e+03
2.70361382e+02
2.86859207e+03
8.49521861e+02
5.40151676e+03
6.43752793e+02
3.98410420e+03
2.47002901e+03
5.62101455e+03
1.02910993e+02
3.54194969e+03
1.57414126e+03
4.96930810e+03
1.42399738e+02
4.79360227e+03
2.26138502e+03
5.48589819e+03
3.89786595e+02
3.28939431e+03
1.11566071e+03
5.25326768e+03
7.19983154e+02
4.35468252e+03
2.77459961e+03
5.52761840e+03
9.99622531e+00
3.81045610e+03
1.32808899e+03
5.07176688e+03
5.65869666e+01
4.41329563e+03
1.94354860e+03
5.60832553e+03
3.11345658e+02
3.03288919e+03
9.34994449e+02
5.34219469e+03
5.43443384e+02
4.13181255e+03
2.37698267e+03
5.63279155e+03
1.28481478e+02
3.42777857e+03
1.68050728e+03
4.84323831e+03
2.14243226e+02
4.60124716e+03
2.07854510e+03
5.46251430e+03
4.76544733e+02
3.17316113e+03
1.19133317e+03
5.20470263e+03
7.99880766e+02
4.19377326e+03
2.58687675e+03
5.63563136e+03
2.19326759e+01
3.69963287e+03
1.42892649e+03
5.14025851e+03
8.03905666e+01
4.52748518e+03
1.81075811e+03
5.56251151e+03
2.60558963e+02
2.91557514e+03
1.02375903e+03
5.38245661e+03
6.14317507e+02
3.96266647e+03
2.49335600e+03
5.59443114e+03
1.59269606e+01
3.58727720e+03
1.53219405e+03
4.93866884e+03
1.72480648e+02
4.75982118e+03
2.16960101e+03
5.50055639e+03
3.22031772e+02
3.33567027e+03
8.83306179e+02
5.27653455e+03
6.73796205e+02
4.39386725e+03
2.72761646e+03
5.61404889e+03
6.55239751e+01
3.85431289e+03
1.28847397e+03
5.16652833e+03
9.12673251e+01
4.63738773e+03
2.01079218e+03
5.55164611e+03
3.00834829e+02
2.93905764e+03
1.15326402e+03
5.36268072e+03
5.02819501e+02
4.02673467e+03
2.54007708e+03
5.63909814e+03
3.16063123e+01
3.49642100e+03
1.74529463e+03
4.90743827e+03
1.57067601e+02
4.47090859e+03
2.12397567e+03
5.44600069e+03
4.50924820e+02
3.21973943e+03
1.24928703e+03
5.22932147e+03
8.16288197e+02
4.09004562e+03
2.63374192e+03
5.57260540e+03
3.77186034e+01
3.76632314e+03
1.36812102e+03
5.02877863e+03
2.63613466e+01
4.70813755e+03
1.89902340e+03
5.62442415e+03
2.41491391e+02
3.07972296e+03
9.52488882e+02
5.41985576e+03
4.25966926e+02
4.29510609e+03
2.28443279e+03
5.64365475e+03
1.21804802e+02
3.65486357e+03
1.49060686e+03
4.99934750e+03
5.24133839e+01
4.56460957e+03
2.40020176e+03
5.51446456e+03
5.85498570e+02
3.38180265e+03
1.61643678e+03
5.09964172e+03
7.51509798e+02
4.23460377e+03
2.23837635e+03
5.60178040e+03
2.05523951e+02
5.29911554e+03
3.78064941e+02
3.89788127e+03
1.07853373e+03
4.81028686e+03
2.84509479e+03
